id,max_cos
te01063,0.6174833254624115
te01064,0.9134953218884354
te01069,0.5107541755051281
te01070,0.49109504715307634
te01071,0.7508756853945339
te01073,0.5045446207315766
te01075,0.2804972370067263
te01076,0.27109768078188873
te01077,0.6667516884205889
te01081,0.2750178712384344
te01085,0.2721736820443125
te01086,0.3366683478292681
te01087,0.30669695306348627
te01088,0.2975254697634245
te01091,0.5008661080621498
te01093,0.665617350999702
te01096,0.7279526195010733
te01097,0.28354700830420304
te01099,0.5297524749080841
te01101,0.32133420705371285
te01102,0.29695101400154256
te01103,0.27139378361965594
te01104,0.3078219561537551
te01105,0.40100604344322244
te01108,0.3619895026409352
te01109,0.48699937424092576
te01114,0.34824310732037145
te01115,0.3840091173046842
te01116,0.37260401726905396
te01117,0.35829546438985294
te01118,0.5805047061040782
te01119,0.38485991444688855
te01121,0.3600399478082207
te01123,0.4226381185649384
te01124,0.6113876219779733
te01125,0.29094877263936336
te01128,0.651144922311296
te01130,0.4767954273964336
te01131,0.22795463983038017
te01132,0.2927443577351384
te01135,0.2762031310849571
te01136,0.3612800558536456
te01137,0.5335930700134894
te01140,0.3930516020112127
te01141,0.36672100009941766
te01142,0.5354588022782614
te01146,0.6264492489400786
te01147,0.3343799762215062
te01148,0.43528230555305486
te01150,0.6036388430657295
te01153,0.46511971448559836
te01154,0.26693390959948143
te01155,0.5212836616410639
te01156,0.28869473968143494
te01157,0.34901534081050956
te01158,0.6988459235417354
te01162,0.3412722732733352
te01165,0.3694349605935911
te01168,0.4294603866611475
te01169,0.414125855651356
te01170,0.4166365154112331
te01171,0.47495906217909856
te01172,0.4701231962425258
te01173,0.5069866636598411
te01174,0.392827291905219
te01177,0.3079979634655371
te01178,0.7575660973676782
te01182,0.5667543156004671
te01183,0.38229485728635093
te01184,0.4397672940456291
te01186,0.35590101461022305
te01187,0.4199371523148417
te01190,0.6840663864236582
te01191,0.32321670642654554
te01192,0.486502247435435
te01193,0.3645806115785804
te01195,0.3284973175626569
